Name,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,Location,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
secret.pdf.txt,"2026-04-18 02:37:19 PKT","2026-04-18 02:37:19 PKT","2026-04-18 02:37:44 PKT","2026-04-18 02:36:45 PKT",56,Unallocated,Unallocated,unknown,"/img_WEEK7_USB_EVIDENCE_01.E01/vol_vol4/secret.pdf.txt",,,,txt
secretfile.pdf,"2026-04-18 02:38:05 PKT","2026-04-18 02:38:05 PKT","2026-04-18 02:38:05 PKT","2026-04-18 02:38:05 PKT",56,Unallocated,Unallocated,unknown,"/img_WEEK7_USB_EVIDENCE_01.E01/vol_vol4/secretfile.pdf",,,,pdf
