Name,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,Location,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
secret.pdf,"2026-04-18 02:37:33 PKT","2026-04-18 02:37:33 PKT","2026-04-18 02:37:33 PKT","2026-04-18 02:37:33 PKT",56,Allocated,Allocated,unknown,"/img_WEEK7_USB_EVIDENCE_01.E01/vol_vol4/secret.pdf",,,,pdf
